country,fifa_version,num_players,avg_overall,max_overall,avg_pace,avg_shooting,avg_passing,avg_dribbling,avg_defending,avg_physic,avg_attack_overall,avg_defense_overall
Portugal,21,14,84.42857142857143,92,77.83333333333333,73.58333333333333,80.16666666666667,83.58333333333333,66.66666666666667,70.16666666666667,88.66666666666667,83.42857142857143
Portugal,22,14,84.5,91,75.76923076923077,72.61538461538461,76.61538461538461,80.6923076923077,66.53846153846153,75.53846153846153,85.66666666666667,83.85714285714286
Portugal,23,14,84.78571428571429,90,77.83333333333333,76.25,78.25,82.75,58.0,74.33333333333333,84.88888888888889,84.33333333333333
Portugal,24,14,84.71428571428571,89,76.25,73.75,78.5,81.91666666666667,64.25,74.16666666666667,85.0,84.0
Puerto Rico,16,2,65.0,66,73.0,65.0,51.0,58.0,28.0,75.0,64.0,66.0
Puerto Rico,17,2,66.5,67,59.0,46.0,49.0,56.0,66.0,71.0,66.5,66.5
Puerto Rico,18,2,66.0,66,56.0,35.0,50.0,56.0,65.0,68.0,66.0,66.0
Puerto Rico,19,1,63.0,63,48.0,35.0,50.0,55.0,60.0,66.0,63.0,63.0
Puerto Rico,20,1,70.0,70,71.0,46.0,64.0,67.0,69.0,74.0,70.0,70.0
Puerto Rico,21,1,71.0,71,71.0,46.0,64.0,67.0,69.0,74.0,71.0,71.0
Puerto Rico,22,2,61.0,68,73.0,44.0,54.5,60.5,46.0,58.0,54.0,68.0
Puerto Rico,23,3,60.0,66,66.66666666666667,49.666666666666664,51.333333333333336,59.333333333333336,37.666666666666664,51.0,60.0,66.0
Puerto Rico,24,2,59.5,65,71.5,42.0,52.5,58.5,44.0,54.5,59.5,65.0
Qatar,17,2,65.5,69,75.0,45.5,57.5,71.0,44.0,47.5,69.0,62.0
Qatar,18,6,64.33333333333333,68,67.66666666666667,51.0,55.5,61.166666666666664,47.833333333333336,59.0,64.5,64.0
Qatar,23,14,70.0,76,71.23076923076923,60.69230769230769,62.46153846153846,66.15384615384616,51.15384615384615,66.61538461538461,70.0,69.33333333333333
Qatar,24,14,69.07142857142857,76,70.92307692307692,55.84615384615385,62.61538461538461,65.53846153846153,54.0,66.61538461538461,71.25,68.2
Romania,15,14,73.71428571428571,77,74.41666666666667,62.166666666666664,64.33333333333333,66.66666666666667,55.916666666666664,68.75,72.83333333333333,74.375
Romania,16,14,74.92857142857143,79,73.25,61.583333333333336,65.25,67.83333333333333,60.0,69.58333333333333,74.5,75.2
Romania,17,14,75.71428571428571,79,71.5,65.58333333333333,66.0,68.41666666666667,58.583333333333336,71.33333333333333,75.6,75.875
Romania,18,14,74.92857142857143,79,72.18181818181819,67.0,66.36363636363636,70.27272727272727,54.27272727272727,68.54545454545455,74.8,75.28571428571429
Romania,19,14,75.0,80,72.0,68.0,67.5,71.33333333333333,50.083333333333336,66.58333333333333,74.0,76.33333333333333
Romania,20,14,75.57142857142857,80,73.44444444444444,69.77777777777777,67.77777777777777,72.33333333333333,50.55555555555556,67.11111111111111,74.5,76.375
Romania,21,14,74.92857142857143,78,73.7,69.7,69.0,73.3,51.4,67.3,74.42857142857143,75.42857142857143
Romania,22,14,74.64285714285714,78,71.2,69.6,69.8,73.7,53.2,66.4,74.33333333333333,75.16666666666667
Romania,23,14,74.0,79,72.4,65.5,69.5,72.8,52.4,67.1,73.71428571428571,74.33333333333333
Romania,24,14,73.0,77,75.36363636363636,69.18181818181819,71.45454545454545,74.27272727272727,46.63636363636363,67.36363636363636,72.88888888888889,73.2
Russia,15,14,78.28571428571429,83,72.08333333333333,66.83333333333333,72.08333333333333,69.75,61.0,73.58333333333333,78.28571428571429,78.33333333333333
Russia,16,14,79.07142857142857,81,75.75,68.83333333333333,75.0,73.5,61.5,72.25,78.875,79.125
Russia,17,14,79.35714285714286,81,78.9090909090909,69.0,73.9090909090909,74.0,56.63636363636363,72.54545454545455,79.42857142857143,79.57142857142857
Russia,18,14,79.21428571428571,81,74.45454545454545,67.18181818181819,72.72727272727273,71.9090909090909,63.36363636363637,71.72727272727273,79.66666666666667,79.22222222222223
Russia,19,14,79.07142857142857,81,77.5,69.3,73.6,76.3,58.8,73.0,79.4,79.3
Russia,20,14,78.71428571428571,82,77.9,69.1,72.5,76.2,54.7,71.4,79.0,78.875
Russia,21,14,78.07142857142857,82,77.18181818181819,69.27272727272727,73.27272727272727,76.45454545454545,57.54545454545455,71.9090909090909,78.83333333333333,78.125
Russia,22,14,77.71428571428571,82,76.4,68.7,72.5,75.7,56.7,72.7,77.4,77.88888888888889
Russia,23,14,73.78571428571429,79,67.22222222222223,62.77777777777778,65.66666666666667,68.44444444444444,55.22222222222222,72.66666666666667,76.4,72.33333333333333
Russia,24,14,72.07142857142857,79,71.1,66.1,69.2,70.9,53.2,64.5,71.71428571428571,71.25
Rwanda,16,1,61.0,61,55.0,30.0,38.0,41.0,60.0,72.0,61.0,61.0
Rwanda,19,1,64.0,64,74.0,65.0,65.0,63.0,62.0,67.0,64.0,64.0
Rwanda,20,2,64.0,67,63.0,43.0,48.0,50.0,62.0,70.0,64.0,64.0
Rwanda,21,1,66.0,66,61.0,63.0,65.0,64.0,64.0,69.0,66.0,66.0
Saint Kitts and Nevis,15,2,61.5,62,78.0,60.0,52.0,64.0,39.5,68.5,62.0,61.5
Saint Kitts and Nevis,16,2,65.5,67,70.0,61.0,60.0,66.5,48.0,69.5,67.0,64.0
Saint Kitts and Nevis,17,2,67.5,69,71.5,61.5,62.0,67.5,49.0,72.0,69.0,66.0
Saint Kitts and Nevis,18,3,64.33333333333333,70,73.0,60.333333333333336,58.666666666666664,66.0,43.333333333333336,60.333333333333336,63.5,66.0
Saint Kitts and Nevis,19,3,60.333333333333336,71,69.66666666666667,48.0,51.0,59.0,43.666666666666664,58.666666666666664,65.0,51.0
Saint Kitts and Nevis,20,4,62.75,72,67.5,46.25,54.5,61.25,53.0,63.25,59.0,64.0
Saint Kitts and Nevis,21,2,67.0,73,61.0,41.5,57.0,63.5,61.0,68.0,67.0,67.0
Saint Kitts and Nevis,22,5,62.8,72,68.2,43.4,51.0,58.6,51.2,65.6,62.0,64.33333333333333
Saint Kitts and Nevis,23,4,62.25,71,68.66666666666667,50.333333333333336,58.0,63.0,59.666666666666664,69.33333333333333,66.0,62.25
Saint Kitts and Nevis,24,3,63.666666666666664,67,66.66666666666667,49.666666666666664,56.0,60.666666666666664,56.666666666666664,67.66666666666667,60.0,63.666666666666664
Saint Lucia,15,1,60.0,60,81.0,30.0,29.0,36.0,61.0,63.0,60.0,60.0
Saint Lucia,16,1,63.0,63,79.0,31.0,29.0,38.0,65.0,63.0,63.0,63.0
Saint Lucia,17,1,61.0,61,81.0,33.0,42.0,45.0,62.0,67.0,61.0,61.0
Saint Lucia,18,1,62.0,62,80.0,34.0,48.0,51.0,61.0,72.0,62.0,62.0
Saint Lucia,19,1,64.0,64,80.0,34.0,49.0,54.0,62.0,72.0,64.0,64.0
Saint Lucia,20,1,64.0,64,78.0,34.0,49.0,55.0,62.0,72.0,64.0,64.0
Saint Lucia,21,1,64.0,64,78.0,34.0,49.0,55.0,62.0,72.0,64.0,64.0
Saint Lucia,22,1,64.0,64,78.0,34.0,49.0,55.0,62.0,72.0,64.0,64.0
Saint Lucia,23,2,65.5,67,70.5,38.0,53.5,59.0,64.5,73.5,65.5,65.5
Saint Lucia,24,3,65.0,67,73.0,45.333333333333336,55.666666666666664,60.333333333333336,58.666666666666664,72.0,63.0,65.0
Saint Vincent and the Grenadines,17,1,64.0,64,85.0,61.0,43.0,65.0,24.0,66.0,64.0,64.0
San Marino,18,1,54.0,54,,,,,,,54.0,54.0
Saudi Arabia,15,14,72.0,76,73.07692307692308,67.38461538461539,66.0,70.92307692307692,41.46153846153846,67.3076923076923,72.33333333333333,72.0
Saudi Arabia,16,14,73.71428571428571,77,79.84615384615384,65.07692307692308,64.0,69.15384615384616,51.30769230769231,72.3076923076923,74.28571428571429,73.625
Saudi Arabia,17,14,72.07142857142857,74,78.33333333333333,59.666666666666664,61.333333333333336,66.91666666666667,57.166666666666664,73.08333333333333,72.0,72.2
Saudi Arabia,18,14,73.57142857142857,76,77.3076923076923,59.23076923076923,61.61538461538461,66.84615384615384,55.76923076923077,71.84615384615384,73.66666666666667,73.55555555555556
Saudi Arabia,19,14,71.64285714285714,74,72.3076923076923,59.23076923076923,63.0,66.07692307692308,57.23076923076923,71.53846153846153,71.66666666666667,71.5
Saudi Arabia,20,14,71.21428571428571,73,72.61538461538461,59.38461538461539,64.84615384615384,68.38461538461539,54.38461538461539,68.38461538461539,70.5,71.33333333333333
Saudi Arabia,21,14,70.71428571428571,74,73.58333333333333,60.833333333333336,65.75,69.91666666666667,55.5,65.83333333333333,69.6,71.11111111111111
Saudi Arabia,22,14,71.21428571428571,76,73.61538461538461,57.23076923076923,64.92307692307692,68.76923076923077,58.61538461538461,68.76923076923077,70.5,71.0909090909091
Saudi Arabia,23,14,71.07142857142857,77,74.0,55.916666666666664,64.08333333333333,68.25,60.833333333333336,69.66666666666667,72.0,71.0
Saudi Arabia,24,14,71.92857142857143,77,75.92307692307692,54.84615384615385,62.30769230769231,67.92307692307692,57.92307692307692,72.0,71.5,71.9
Scotland,15,14,74.28571428571429,76,71.08333333333333,69.5,69.58333333333333,73.91666666666667,47.833333333333336,70.0,74.5,74.25
Scotland,16,14,74.92857142857143,76,69.72727272727273,68.81818181818181,69.27272727272727,73.54545454545455,55.0,73.63636363636364,75.25,75.0
Scotland,17,14,75.5,77,68.75,69.66666666666667,70.25,73.41666666666667,54.166666666666664,72.16666666666667,75.33333333333333,75.57142857142857
Scotland,18,14,75.28571428571429,77,73.76923076923077,66.46153846153847,71.46153846153847,74.0,55.15384615384615,71.0,75.5,75.0
Scotland,19,14,76.28571428571429,81,74.71428571428571,65.42857142857143,72.14285714285714,74.78571428571429,60.285714285714285,69.71428571428571,75.25,76.5
Scotland,20,14,76.92857142857143,85,74.38461538461539,67.07692307692308,72.53846153846153,76.15384615384616,64.23076923076923,73.53846153846153,76.2,76.77777777777777
Scotland,21,14,77.5,87,74.64285714285714,70.64285714285714,73.71428571428571,76.71428571428571,62.285714285714285,72.78571428571429,76.16666666666667,79.0
Scotland,22,14,77.14285714285714,87,71.0,67.07692307692308,72.15384615384616,75.07692307692308,66.3076923076923,74.46153846153847,76.2,78.375
Scotland,23,14,77.35714285714286,87,72.78571428571429,66.57142857142857,71.85714285714286,75.21428571428571,66.57142857142857,70.78571428571429,75.2,78.75
Scotland,24,14,76.92857142857143,86,75.15384615384616,66.6923076923077,72.53846153846153,76.0,67.84615384615384,73.84615384615384,75.16666666666667,77.45454545454545
Senegal,15,14,76.35714285714286,80,75.57142857142857,65.42857142857143,64.07142857142857,69.57142857142857,52.714285714285715,75.85714285714286,76.75,75.83333333333333
Senegal,16,14,77.21428571428571,79,74.64285714285714,60.857142857142854,63.42857142857143,68.0,60.642857142857146,77.21428571428571,77.33333333333333,77.125
Senegal,17,14,78.28571428571429,82,75.21428571428571,61.785714285714285,63.857142857142854,69.85714285714286,61.642857142857146,79.14285714285714,78.0,78.625
Senegal,18,14,79.0,84,75.92857142857143,62.285714285714285,63.785714285714285,71.35714285714286,63.5,79.14285714285714,78.83333333333333,78.7
Senegal,19,14,79.07142857142857,87,77.92857142857143,61.92857142857143,63.357142857142854,73.5,56.07142857142857,74.92857142857143,78.28571428571429,79.85714285714286
Senegal,20,14,79.35714285714286,89,78.23076923076923,66.53846153846153,66.6923076923077,75.15384615384616,56.23076923076923,74.6923076923077,79.0,79.85714285714286
Senegal,21,14,79.42857142857143,90,77.41666666666667,66.66666666666667,66.08333333333333,75.5,54.416666666666664,75.58333333333333,79.4,80.14285714285714
Senegal,22,14,79.21428571428571,89,78.61538461538461,63.0,64.76923076923077,73.38461538461539,55.76923076923077,76.46153846153847,78.66666666666667,80.14285714285714
Senegal,23,14,79.14285714285714,89,77.5,62.75,65.75,74.41666666666667,55.583333333333336,74.33333333333333,78.33333333333333,79.75
Senegal,24,14,78.5,86,76.6923076923077,66.61538461538461,65.84615384615384,74.53846153846153,53.92307692307692,73.6923076923077,79.16666666666667,78.42857142857143
Serbia,15,14,78.42857142857143,83,72.78571428571429,59.214285714285715,67.0,68.85714285714286,62.42857142857143,72.0,76.5,79.5
Serbia,16,14,79.78571428571429,84,74.14285714285714,60.785714285714285,66.35714285714286,69.64285714285714,62.0,73.71428571428571,78.75,80.625
Serbia,17,14,79.57142857142857,84,71.64285714285714,61.0,69.71428571428571,71.14285714285714,64.78571428571429,74.28571428571429,78.0,79.8
Serbia,18,14,79.57142857142857,83,68.71428571428571,61.57142857142857,69.64285714285714,71.42857142857143,65.92857142857143,74.78571428571429,79.66666666666667,80.0
Serbia,19,14,80.21428571428571,86,65.53846153846153,60.84615384615385,70.3076923076923,70.76923076923077,71.07692307692308,74.0,80.75,80.0
Serbia,20,14,80.78571428571429,85,68.38461538461539,67.6923076923077,72.07692307692308,73.61538461538461,60.53846153846154,74.76923076923077,82.16666666666667,80.25
Serbia,21,14,80.5,85,66.0,73.0,75.0,75.16666666666667,62.75,78.25,81.33333333333333,80.7
Serbia,22,14,79.5,85,66.66666666666667,72.16666666666667,74.25,75.41666666666667,64.0,76.58333333333333,81.0,79.6
Serbia,23,14,80.35714285714286,86,65.41666666666667,73.0,73.66666666666667,75.91666666666667,59.0,77.66666666666667,81.16666666666667,80.0
Serbia,24,14,80.0,86,62.416666666666664,72.66666666666667,73.66666666666667,75.75,61.083333333333336,79.91666666666667,80.8,78.75
Sierra Leone,15,8,61.75,70,74.5,52.625,52.0,62.125,51.25,68.0,60.333333333333336,62.4
Sierra Leone,16,14,63.857142857142854,76,74.0,52.642857142857146,52.57142857142857,61.42857142857143,44.785714285714285,68.21428571428571,65.16666666666667,63.714285714285715
Sierra Leone,17,7,64.71428571428571,77,78.0,52.42857142857143,48.57142857142857,59.42857142857143,35.857142857142854,70.28571428571429,68.0,61.0
Sierra Leone,18,9,65.55555555555556,74,79.77777777777777,56.77777777777778,52.111111111111114,65.33333333333333,35.22222222222222,70.88888888888889,66.83333333333333,65.5
Sierra Leone,19,7,64.85714285714286,74,79.42857142857143,60.714285714285715,52.142857142857146,63.857142857142854,34.285714285714285,68.28571428571429,64.66666666666667,66.0
Sierra Leone,20,10,63.0,74,78.6,54.6,49.9,62.9,36.4,65.5,63.0,61.5
Sierra Leone,21,9,66.11111111111111,73,79.44444444444444,57.666666666666664,53.0,64.55555555555556,41.0,68.33333333333333,66.5,62.666666666666664
Sierra Leone,22,10,65.9,70,78.7,57.0,53.4,66.3,39.8,64.0,66.22222222222223,63.666666666666664
Sierra Leone,23,11,67.18181818181819,73,77.18181818181819,52.72727272727273,54.81818181818182,64.18181818181819,46.45454545454545,69.36363636363636,67.625,66.2
Sierra Leone,24,12,66.08333333333333,70,79.33333333333333,54.666666666666664,55.5,66.33333333333333,43.083333333333336,67.25,67.11111111111111,63.8
Singapore,23,1,55.0,55,75.0,50.0,50.0,52.0,49.0,48.0,55.0,55.0
Slovakia,15,14,73.0,82,70.53846153846153,59.76923076923077,59.15384615384615,65.92307692307692,53.76923076923077,70.61538461538461,71.85714285714286,74.14285714285714
Slovakia,16,14,74.21428571428571,83,73.38461538461539,58.38461538461539,62.23076923076923,68.53846153846153,53.38461538461539,64.61538461538461,73.5,74.57142857142857
Slovakia,17,14,75.21428571428571,85,70.76923076923077,56.84615384615385,64.53846153846153,68.76923076923077,59.30769230769231,67.3076923076923,72.5,75.5
Slovakia,18,14,75.21428571428571,87,66.08333333333333,54.75,63.416666666666664,66.41666666666667,63.583333333333336,69.75,72.33333333333333,74.88888888888889
Slovakia,19,14,76.78571428571429,87,67.75,53.583333333333336,63.416666666666664,67.5,65.83333333333333,69.58333333333333,74.0,76.6
Slovakia,20,14,77.28571428571429,86,68.0,58.84615384615385,66.38461538461539,70.53846153846153,65.3076923076923,69.92307692307692,76.33333333333333,77.33333333333333
Slovakia,21,14,76.64285714285714,85,64.41666666666667,60.416666666666664,68.58333333333333,72.08333333333333,67.41666666666667,71.83333333333333,75.2,77.8
Slovakia,22,14,76.21428571428571,86,69.83333333333333,61.083333333333336,68.25,73.25,66.25,72.75,75.75,77.0
Slovakia,23,14,76.5,86,70.75,63.916666666666664,69.58333333333333,73.25,65.5,71.66666666666667,75.0,77.6
Slovakia,24,14,76.21428571428571,84,72.41666666666667,60.416666666666664,65.91666666666667,70.83333333333333,66.0,72.5,74.25,77.1
Slovenia,15,14,73.78571428571429,83,68.91666666666667,60.0,64.75,67.41666666666667,51.916666666666664,69.41666666666667,73.42857142857143,74.14285714285714
Slovenia,16,14,76.21428571428571,83,67.0,58.833333333333336,63.25,66.58333333333333,56.166666666666664,72.25,74.8,77.25
Slovenia,17,14,77.57142857142857,87,65.36363636363636,58.45454545454545,63.72727272727273,67.0,59.36363636363637,72.27272727272727,76.25,78.1
Slovenia,18,14,77.78571428571429,88,66.81818181818181,56.27272727272727,63.72727272727273,67.0,63.90909090909091,72.63636363636364,78.16666666666667,77.33333333333333
Slovenia,19,14,78.14285714285714,90,70.16666666666667,63.916666666666664,68.0,71.25,57.083333333333336,70.83333333333333,76.875,79.57142857142857
Slovenia,20,14,78.14285714285714,91,68.27272727272727,66.54545454545455,70.18181818181819,73.18181818181819,55.81818181818182,70.18181818181819,77.125,79.42857142857143
Slovenia,21,14,77.42857142857143,91,69.72727272727273,66.18181818181819,71.0909090909091,73.54545454545455,54.36363636363637,69.27272727272727,76.57142857142857,78.71428571428571
Slovenia,22,14,77.0,91,68.54545454545455,61.36363636363637,68.63636363636364,70.18181818181819,60.45454545454545,70.45454545454545,76.5,77.22222222222223
Slovenia,23,14,75.57142857142857,89,66.75,61.833333333333336,67.58333333333333,68.91666666666667,60.75,70.5,73.0,76.5
Slovenia,24,14,74.71428571428571,88,67.58333333333333,62.0,67.41666666666667,70.58333333333333,59.333333333333336,71.91666666666667,73.2,76.0
Somalia,17,1,64.0,64,75.0,61.0,61.0,68.0,19.0,59.0,64.0,64.0
Somalia,18,1,68.0,68,76.0,66.0,61.0,70.0,42.0,63.0,68.0,68.0
South Africa,15,14,73.42857142857143,79,76.0,63.166666666666664,68.16666666666667,74.58333333333333,47.166666666666664,62.333333333333336,72.33333333333333,73.5
South Africa,16,14,74.71428571428571,78,77.53846153846153,66.07692307692308,69.6923076923077,75.6923076923077,54.15384615384615,62.84615384615385,74.5,74.57142857142857
South Africa,17,14,74.14285714285714,77,73.61538461538461,63.15384615384615,68.38461538461539,71.92307692307692,54.07692307692308,60.07692307692308,74.4,73.71428571428571
South Africa,18,14,73.85714285714286,77,72.76923076923077,60.76923076923077,64.76923076923077,68.53846153846153,54.30769230769231,64.84615384615384,74.2,74.0
South Africa,19,14,73.78571428571429,78,74.53846153846153,62.84615384615385,68.0,71.46153846153847,54.38461538461539,61.0,73.28571428571429,74.28571428571429
South Africa,20,14,73.42857142857143,78,73.23076923076923,59.30769230769231,65.6923076923077,70.3076923076923,55.0,62.92307692307692,73.28571428571429,73.25
South Africa,21,14,72.21428571428571,75,74.15384615384616,61.53846153846154,64.38461538461539,69.84615384615384,49.30769230769231,60.92307692307692,72.0,72.5
South Africa,22,14,71.0,74,70.18181818181819,58.63636363636363,62.27272727272727,66.18181818181819,54.90909090909091,64.36363636363636,72.2,70.33333333333333
South Africa,23,14,71.21428571428571,75,73.5,62.2,61.3,68.4,51.0,63.5,72.0,70.625
South Africa,24,14,67.71428571428571,74,72.92857142857143,54.642857142857146,56.57142857142857,65.28571428571429,48.0,64.21428571428571,68.125,67.16666666666667
South Korea,15,14,73.0,78,73.76923076923077,64.76923076923077,67.46153846153847,69.15384615384616,53.23076923076923,69.53846153846153,73.85714285714286,72.625
South Korea,16,14,74.14285714285714,78,69.75,62.25,64.66666666666667,66.91666666666667,57.5,73.91666666666667,74.16666666666667,74.0
South Korea,17,14,75.07142857142857,78,72.83333333333333,66.08333333333333,67.83333333333333,71.91666666666667,49.333333333333336,69.66666666666667,75.0,74.66666666666667
South Korea,18,14,74.71428571428571,82,72.25,61.25,67.66666666666667,71.08333333333333,52.083333333333336,71.0,75.5,74.14285714285714
South Korea,19,14,74.35714285714286,84,73.25,63.916666666666664,67.83333333333333,71.5,52.416666666666664,71.08333333333333,75.25,73.16666666666667
South Korea,20,14,74.57142857142857,87,73.66666666666667,63.0,66.66666666666667,70.66666666666667,52.25,68.33333333333333,75.42857142857143,73.5
South Korea,21,14,74.85714285714286,87,73.91666666666667,67.08333333333333,70.08333333333333,73.83333333333333,49.75,67.66666666666667,75.77777777777777,73.2
South Korea,22,14,74.78571428571429,89,73.5,63.916666666666664,70.33333333333333,73.0,53.416666666666664,67.41666666666667,75.75,73.33333333333333
South Korea,23,14,75.14285714285714,89,71.3076923076923,59.30769230769231,65.23076923076923,69.61538461538461,54.76923076923077,71.92307692307692,76.0,74.28571428571429
South Korea,24,14,76.07142857142857,87,74.0,69.23076923076923,69.46153846153847,74.76923076923077,51.30769230769231,71.53846153846153,76.625,75.16666666666667
South Sudan,19,1,60.0,60,80.0,58.0,41.0,56.0,24.0,58.0,60.0,60.0
South Sudan,20,1,59.0,59,76.0,57.0,42.0,58.0,24.0,57.0,59.0,59.0
South Sudan,21,2,54.5,60,64.0,37.0,35.5,48.5,37.5,60.0,49.0,60.0
South Sudan,22,5,52.8,58,74.8,46.2,36.8,51.0,26.8,54.6,53.75,49.0
South Sudan,23,2,53.0,56,64.0,40.5,36.0,49.0,37.5,51.0,53.0,50.0
South Sudan,24,2,53.0,55,76.0,41.0,41.0,54.0,36.5,56.5,55.0,51.0
Spain,15,14,85.14285714285714,89,69.15384615384616,70.61538461538461,80.3076923076923,78.61538461538461,58.92307692307692,69.84615384615384,85.28571428571429,84.57142857142857
Spain,16,14,85.57142857142857,88,67.83333333333333,70.25,79.08333333333333,78.75,65.66666666666667,71.75,86.0,85.0
Spain,17,14,86.14285714285714,90,68.53846153846153,70.6923076923077,78.61538461538461,79.6923076923077,63.15384615384615,71.23076923076923,85.33333333333333,86.5
Spain,18,14,86.64285714285714,90,69.3076923076923,69.92307692307692,78.07692307692308,78.92307692307692,66.23076923076923,71.3076923076923,86.16666666666667,87.0
Spain,19,14,87.28571428571429,91,68.38461538461539,71.15384615384616,81.3076923076923,81.61538461538461,71.46153846153847,70.46153846153847,87.0,87.75
Spain,20,14,86.71428571428571,89,66.92307692307692,70.53846153846153,80.6923076923077,81.46153846153847,72.3076923076923,72.92307692307692,86.5,87.375
Spain,21,14,85.64285714285714,89,68.3076923076923,70.07692307692308,81.23076923076923,81.0,72.61538461538461,71.6923076923077,85.0,86.0
Spain,22,14,85.71428571428571,88,70.28571428571429,71.14285714285714,80.78571428571429,81.14285714285714,72.28571428571429,72.57142857142857,85.5,85.77777777777777
Spain,23,14,85.21428571428571,87,69.53846153846153,73.46153846153847,80.07692307692308,81.3076923076923,67.15384615384616,71.6923076923077,84.5,85.42857142857143
Spain,24,14,84.64285714285714,89,70.61538461538461,72.92307692307692,81.84615384615384,82.46153846153847,70.46153846153847,72.0,83.8,85.14285714285714
Sri Lanka,18,1,60.0,60,82.0,53.0,49.0,68.0,28.0,54.0,60.0,60.0
Sri Lanka,24,1,63.0,63,57.0,27.0,50.0,50.0,64.0,70.0,63.0,63.0
Sudan,15,2,60.5,66,76.5,60.5,50.0,65.5,40.5,54.5,60.5,60.5
Sudan,17,1,53.0,53,67.0,26.0,30.0,39.0,51.0,64.0,53.0,53.0
Sudan,18,2,60.0,62,70.5,56.5,51.0,62.0,26.0,54.5,60.0,60.0
Sudan,19,3,62.666666666666664,65,70.33333333333333,54.0,54.0,62.333333333333336,40.333333333333336,58.0,64.0,60.0
Sudan,20,4,60.25,65,76.5,57.0,49.75,61.0,27.75,57.75,59.0,60.25
Sudan,21,4,61.0,67,80.25,58.25,49.5,62.0,27.75,57.25,60.5,61.0
Sudan,22,3,62.333333333333336,66,80.66666666666667,58.0,51.666666666666664,64.33333333333333,26.0,61.666666666666664,62.333333333333336,62.333333333333336
Sudan,23,4,60.5,66,79.75,55.25,51.75,62.0,27.0,57.5,61.666666666666664,60.5
Sudan,24,4,60.75,65,80.5,56.75,51.75,62.0,27.25,58.0,60.75,60.75
Suriname,15,2,60.5,66,66.5,48.0,58.5,59.0,59.0,72.5,60.5,60.5
Suriname,16,13,65.92307692307692,72,75.75,52.5,59.25,66.08333333333333,46.5,65.75,65.0,66.14285714285714
Suriname,17,14,66.5,72,72.23076923076923,52.15384615384615,57.92307692307692,63.07692307692308,49.53846153846154,68.92307692307692,66.6,66.44444444444444
Suriname,18,3,69.33333333333333,70,70.33333333333333,58.333333333333336,64.0,67.33333333333333,58.333333333333336,70.0,68.0,70.0
Suriname,19,4,67.25,70,71.0,50.0,59.75,63.5,57.25,73.25,66.0,67.66666666666667
Suriname,20,2,66.0,66,65.0,52.0,61.0,65.0,63.5,77.5,66.0,66.0
Suriname,22,11,70.27272727272727,76,72.4,61.9,63.6,68.0,52.4,69.2,71.2,70.42857142857143
Suriname,23,14,68.42857142857143,76,76.16666666666667,57.583333333333336,62.416666666666664,67.58333333333333,55.833333333333336,68.58333333333333,70.6,67.7
Suriname,24,12,69.5,78,77.0,52.583333333333336,61.166666666666664,66.91666666666667,60.0,70.66666666666667,71.8,68.7
Sweden,15,14,77.0,90,65.07692307692308,66.3076923076923,68.6923076923077,68.3076923076923,61.46153846153846,74.46153846153847,80.0,76.0
Sweden,16,14,77.28571428571429,89,66.35714285714286,67.35714285714286,69.85714285714286,70.78571428571429,61.142857142857146,75.14285714285714,78.4,76.875
Sweden,17,14,78.14285714285714,90,61.92857142857143,66.42857142857143,69.57142857142857,70.21428571428571,60.285714285714285,75.07142857142857,82.0,77.57142857142857
Sweden,18,14,78.71428571428571,88,62.23076923076923,65.46153846153847,68.61538461538461,70.46153846153847,58.23076923076923,75.61538461538461,81.0,77.5
Sweden,19,14,78.0,85,64.6923076923077,63.61538461538461,67.38461538461539,69.92307692307692,61.07692307692308,75.0,79.8,77.0
Sweden,20,14,77.85714285714286,85,62.15384615384615,66.84615384615384,69.92307692307692,71.23076923076923,58.23076923076923,73.76923076923077,78.66666666666667,77.25
Sweden,21,14,77.28571428571429,83,69.08333333333333,68.75,69.25,74.25,50.5,72.58333333333333,77.55555555555556,76.66666666666667
Sweden,22,14,77.85714285714286,84,73.53846153846153,71.46153846153847,73.38461538461539,77.15384615384616,47.46153846153846,69.76923076923077,78.55555555555556,77.0
Sweden,23,14,77.5,82,68.0,69.07692307692308,72.23076923076923,76.3076923076923,52.0,69.76923076923077,78.375,76.33333333333333
Sweden,24,14,77.07142857142857,81,72.3076923076923,66.46153846153847,72.23076923076923,76.23076923076923,56.23076923076923,70.53846153846153,77.625,76.0
Switzerland,15,14,77.92857142857143,80,74.16666666666667,66.5,74.16666666666667,76.83333333333333,64.0,73.5,77.33333333333333,78.375
Switzerland,16,14,79.5,83,72.0909090909091,68.63636363636364,72.72727272727273,73.45454545454545,61.90909090909091,75.0,78.33333333333333,80.375
Switzerland,17,14,79.85714285714286,84,68.9,67.8,76.7,75.3,66.9,72.3,78.25,79.8
Switzerland,18,14,79.5,84,71.7,68.6,75.1,75.6,65.2,72.8,78.5,79.63636363636364
Switzerland,19,14,78.78571428571429,82,71.6,61.5,72.2,73.9,68.9,75.7,78.0,79.0
Switzerland,20,14,80.0,85,72.0909090909091,63.0,72.63636363636364,74.27272727272727,67.81818181818181,76.18181818181819,79.66666666666667,80.3
Switzerland,21,14,79.78571428571429,86,74.27272727272727,63.09090909090909,72.9090909090909,74.0,67.9090909090909,75.36363636363636,78.0,80.2
Switzerland,22,14,79.35714285714286,85,75.6,63.9,71.8,74.4,65.2,76.9,78.0,79.88888888888889
